STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/26/1980,0,",,E",65,"H,,S",71,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/27/1980,0,",,E",65,"H,,S",71,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/28/1980,0,",,E",66,"H,,S",78,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/29/1980,0,",,E",68,"H,,S",76,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/30/1980,0,",,E",73,"H,,S",84,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,5/31/1980,0,",,E",71,"H,,S",79,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/1/1980,0,",,E",67,"H,,S",76,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/2/1980,0.35,",,E",66,"H,,S",72,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/3/1980,0,",,E",65,"H,,S",73,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/4/1980,0.04,",,E",64,"H,,S",71,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/5/1980,0,",,E",65,"H,,S",74,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/6/1980,0,",,E",69,"H,,S",75,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/7/1980,0,",,E",69,"H,,S",78,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/8/1980,0,",,E",69,"H,,S",76,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/9/1980,0,",,E",71,"H,,S",79,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/10/1980,0,",,E",71,"H,,S",80,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/11/1980,0,",,E",75,"H,,S",84,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/12/1980,0,",,E",75,"H,,S",85,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/13/1980,0,",,E",76,"H,,S",89,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/14/1980,0,",,E",82,"H,,S",91,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/15/1980,0,",,E",80,"H,,S",89,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/16/1980,0,",,E",76,"H,,S",86,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/17/1980,0,",,E",77,"H,,S",88,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/18/1980,0,",,E",75,"H,,S",81,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/19/1980,0,",,E",73,"H,,S",79,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/20/1980,0.17,",,E",71,"H,,S",79,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/21/1980,0,",,E",74,"H,,S",84,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/22/1980,0,",,E",74,"H,,S",82,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/23/1980,0,",,E",75,"H,,S",84,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/24/1980,0,",,E",78,"H,,S",90,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/25/1980,0,",,E",81,"H,,S",90,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/26/1980,0,",,E",80,"H,,S",89,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/27/1980,0,",,E",80,"H,,S",90,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/28/1980,0,",,E",81,"H,,S",90,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/29/1980,0,",,E",76,"H,,S",82,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,6/30/1980,0,",,E",75,"H,,S",83,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/1/1980,0,",,E",78,"H,,S",86,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/2/1980,0,",,E",78,"H,,S",84,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/3/1980,0,",,E",79,"H,,S",89,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/4/1980,0,",,E",76,"H,,S",86,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/5/1980,0,",,E",74,"H,,S",82,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/6/1980,0,",,E",76,"H,,S",84,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/7/1980,0,",,E",75,"H,,S",83,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/8/1980,0,",,E",77,"H,,S",84,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/9/1980,0,",,E",78,"H,,S",87,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/10/1980,0,",,E",81,"H,,S",92,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/11/1980,0,",,E",86,"H,,S",98,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/12/1980,0,",,E",83,"H,,S",94,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/13/1980,0,",,E",82,"H,,S",91,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/14/1980,0,",,E",81,"H,,S",90,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/15/1980,0,",,E",82,"H,,S",94,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/16/1980,0,",,E",86,"H,,S",96,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/17/1980,0,",,E",84,"H,,S",97,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/18/1980,0,",,E",83,"H,,S",96,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/19/1980,0,",,E",81,"H,,S",88,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/20/1980,0,",,E",82,"H,,S",91,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/21/1980,0,",,E",80,"H,,S",86,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/22/1980,0,",,E",82,"H,,S",90,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/23/1980,0,",,E",81,"H,,S",88,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/24/1980,0,",,E",78,"H,,S",86,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/25/1980,0,",,E",79,"H,,S",87,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/26/1980,0,",,E",80,"H,,S",86,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/27/1980,0,",,E",79,"H,,S",87,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/28/1980,0,",,E",81,"H,,S",87,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/29/1980,0,",,E",80,"H,,S",91,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/30/1980,0,",,E",81,"H,,S",88,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,7/31/1980,0,",,E",83,"H,,S",92,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/1/1980,0,",,E",84,"H,,S",90,",,E",79,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/2/1980,0,",,E",84,"H,,S",91,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/3/1980,0,",,E",83,"H,,S",89,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/4/1980,0,",,E",81,"H,,S",92,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/5/1980,0,",,E",84,"H,,S",92,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/6/1980,0,",,E",87,"H,,S",96,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/7/1980,0,",,E",89,"H,,S",100,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/8/1980,0,",,E",86,"H,,S",98,",,E",79,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/9/1980,0,",,E",84,"H,,S",95,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/10/1980,0,",,E",85,"H,,S",95,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/11/1980,0,",,E",86,"H,,S",92,",,E",81,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/12/1980,0,",,E",83,"H,,S",90,",,E",77,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/13/1980,0,",,E",78,"H,,S",84,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/14/1980,0,",,E",79,"H,,S",88,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/15/1980,0,",,E",78,"H,,S",83,",,E",75,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/16/1980,0,",,E",78,"H,,S",84,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/17/1980,0,",,E",78,"H,,S",85,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/18/1980,0,",,E",78,"H,,S",87,",,E",76,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/19/1980,0.31,",,E",76,"H,,S",84,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/20/1980,0,",,E",75,"H,,S",84,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/21/1980,0,",,E",76,"H,,S",85,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/22/1980,0,",,E",76,"H,,S",82,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/23/1980,0,",,E",78,"H,,S",85,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/24/1980,0,",,E",77,"H,,S",84,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/25/1980,0,",,E",79,"H,,S",88,",,E",74,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/26/1980,0,",,E",77,"H,,S",84,",,E",73,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/27/1980,0,",,E",76,"H,,S",85,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/28/1980,0,",,E",78,"H,,S",87,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/29/1980,0,",,E",77,"H,,S",87,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/30/1980,0,",,E",76,"H,,S",88,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,8/31/1980,0,",,E",76,"H,,S",82,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/1/1980,0,",,E",76,"H,,S",83,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/2/1980,0,",,E",76,"H,,S",86,",,E",72,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/3/1980,0.01,",,E",73,"H,,S",79,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/4/1980,0,",,E",70,"H,,S",76,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/5/1980,0,",,E",71,"H,,S",79,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/6/1980,0,",,E",71,"H,,S",80,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/7/1980,0,",,E",73,"H,,S",83,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/8/1980,0,",,E",74,"H,,S",85,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/9/1980,0,",,E",73,"H,,S",83,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/10/1980,0,",,E",73,"H,,S",81,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/11/1980,0,",,E",74,"H,,S",83,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/12/1980,0,",,E",76,"H,,S",85,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/13/1980,0,",,E",76,"H,,S",84,",,E",71,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/14/1980,0,",,E",74,"H,,S",84,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/15/1980,0,",,E",75,"H,,S",84,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/16/1980,0,",,E",75,"H,,S",83,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/17/1980,0,",,E",71,"H,,S",79,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/18/1980,0,",,E",72,"H,,S",81,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/19/1980,0,",,E",72,"H,,S",81,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/20/1980,0,",,E",75,"H,,S",85,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/21/1980,0,",,E",73,"H,,S",83,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/22/1980,0,",,E",72,"H,,S",83,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/23/1980,0,",,E",72,"H,,S",80,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/24/1980,0,",,E",76,"H,,S",84,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/25/1980,0,",,E",73,"H,,S",82,",,E",67,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/26/1980,0,",,E",71,"H,,S",79,",,E",66,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/27/1980,0,",,E",70,"H,,S",78,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/28/1980,0,",,E",71,"H,,S",77,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/29/1980,0,",,E",70,"H,,S",80,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,9/30/1980,0,",,E",68,"H,,S",75,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/1/1980,0,",,E",67,"H,,S",76,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/2/1980,0.34,",,E",61,"H,,S",68,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/3/1980,0,",,E",64,"H,,S",73,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/4/1980,0,",,E",66,"H,,S",75,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/5/1980,0,",,E",67,"H,,S",75,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/6/1980,0,",,E",69,"H,,S",75,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/7/1980,0.26,",,E",70,"H,,S",76,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/8/1980,0,",,E",70,"H,,S",76,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/9/1980,0,",,E",72,"H,,S",79,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/10/1980,0,",,E",73,"H,,S",81,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/11/1980,0,",,E",70,"H,,S",77,",,E",68,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/12/1980,0,",,E",69,"H,,S",76,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/13/1980,0,",,E",73,"H,,S",81,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/14/1980,0,",,E",69,"H,,S",78,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/15/1980,0,",,E",69,"H,,S",79,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/16/1980,0,",,E",67,"H,,S",77,",,E",61,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/17/1980,0,",,E",70,"H,,S",77,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/18/1980,0,",,E",74,"H,,S",84,",,E",69,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/19/1980,0,",,E",74,"H,,S",82,",,E",70,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/20/1980,0.03,",,E",68,"H,,S",76,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/21/1980,0.28,",,E",64,"H,,S",69,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/22/1980,0.72,",,E",62,"H,,S",70,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/23/1980,0.01,",,E",64,"H,,S",72,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/24/1980,0,",,E",64,"H,,S",73,",,E",57,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/25/1980,0,",,E",66,"H,,S",74,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/26/1980,0.19,",,E",69,"H,,S",74,",,E",65,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/27/1980,1.84,",,E",64,"H,,S",71,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/28/1980,0.01,",,E",62,"H,,S",67,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/29/1980,0,",,E",61,"H,,S",69,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/30/1980,0,",,E",61,"H,,S",70,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,10/31/1980,0,",,E",63,"H,,S",72,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/1/1980,0,",,E",64,"H,,S",67,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/2/1980,0.01,",,E",63,"H,,S",68,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/3/1980,0,",,E",68,"H,,S",74,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/4/1980,0,",,E",67,"H,,S",74,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/5/1980,0,",,E",64,"H,,S",72,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/6/1980,0,",,E",64,"H,,S",69,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/7/1980,0,",,E",65,"H,,S",74,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/8/1980,0,",,E",65,"H,,S",74,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/9/1980,0,",,E",63,"H,,S",68,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/10/1980,0.67,",,E",67,"H,,S",73,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/11/1980,0,",,E",66,"H,,S",71,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/12/1980,0,",,E",63,"H,,S",71,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/13/1980,0,",,E",65,"H,,S",70,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/14/1980,0,",,E",66,"H,,S",73,",,E",63,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/15/1980,0,",,E",66,"H,,S",72,",,E",64,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/16/1980,0,",,E",66,"H,,S",74,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/17/1980,0,",,E",62,"H,,S",72,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/18/1980,0,",,E",61,"H,,S",71,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/19/1980,0,",,E",61,"H,,S",66,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/20/1980,0,",,E",55,"H,,S",63,",,E",53,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/21/1980,0,",,E",50,"H,,S",57,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/22/1980,0,",,E",51,"H,,S",61,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/23/1980,0,",,E",54,"H,,S",65,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/24/1980,0,",,E",56,"H,,S",68,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/25/1980,0,",,E",58,"H,,S",69,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/26/1980,0,",,E",60,"H,,S",67,",,E",57,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/27/1980,0.06,",,E",62,"H,,S",67,",,E",54,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/28/1980,0.86,",,E",60,"H,,S",66,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/29/1980,0,",,E",61,"H,,S",66,",,E",59,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,11/30/1980,0.06,",,E",62,"H,,S",67,",,E",60,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/1/1980,0,",,E",64,"H,,S",67,",,E",62,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/2/1980,0,",,E",60,"H,,S",65,",,E",57,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/3/1980,0,",,E",60,"H,,S",63,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/4/1980,0.53,",,E",60,"H,,S",65,",,E",53,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/5/1980,0.02,",,E",54,"H,,S",62,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/6/1980,0,",,E",54,"H,,S",57,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/7/1980,0,",,E",61,"H,,S",66,",,E",56,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/8/1980,0,",,E",60,"H,,S",68,",,E",58,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/9/1980,0.12,",,E",44,"H,,S",58,",,E",38,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/10/1980,0,",,E",39,"H,,S",44,",,E",34,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/11/1980,0,",,E",46,"H,,S",56,",,E",39,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/12/1980,0,",,E",52,"H,,S",63,",,E",40,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/13/1980,0,",,E",50,"H,,S",58,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/14/1980,0,",,E",49,"H,,S",59,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/15/1980,0,",,E",50,"H,,S",61,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/16/1980,0,",,E",53,"H,,S",60,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/17/1980,0,",,E",54,"H,,S",61,",,E",47,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/18/1980,0,",,E",56,"H,,S",62,",,E",52,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/19/1980,0.61,",,E",56,"H,,S",62,",,E",55,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/20/1980,0.68,",,E",55,"H,,S",60,",,E",53,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/21/1980,0.12,",,E",55,"H,,S",63,",,E",51,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/22/1980,0.15,",,E",57,"H,,S",63,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/23/1980,0,",,E",50,"H,,S",57,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/24/1980,0.03,",,E",50,"H,,S",54,",,E",48,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/25/1980,0.81,",,E",52,"H,,S",58,",,E",50,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/26/1980,0,",,E",50,"H,,S",58,",,E",49,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/27/1980,0,",,E",50,"H,,S",57,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/28/1980,0,",,E",52,"H,,S",62,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/29/1980,0,",,E",49,"H,,S",54,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/30/1980,0.03,",,E",45,"H,,S",48,",,E",46,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,12/31/1980,0,",,E",46,"H,,S",54,",,E",42,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/1/1981,0,",,E",46,"H,,S",55,",,E",41,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/2/1981,0,",,E",47,"H,,S",55,",,E",43,",,E"
GR000016716,"HELLINIKON, GR",37.9,23.75,10,1/3/1981,0,",,E",44,"H,,S",51,",,E",41,",,E"
